,0,1,2,3,4,5,6,output
774,67,119,67,54,5,119,67,0
775,67,54,5,119,67,119,67,0
776,67,119,67,119,67,54,5,0
777,67,119,67,54,5,119,67,0
778,67,54,5,119,67,119,67,0
779,67,119,67,119,67,54,5,0
780,54,5,119,67,109,54,5,0
781,109,54,5,119,67,119,54,0
782,2,47,29,18,2,47,29,0
783,2,47,29,18,67,119,54,0
784,2,47,29,18,2,47,29,0
785,47,29,18,2,47,29,18,0
786,29,18,2,47,29,18,67,0
787,18,2,47,29,18,67,67,0
788,2,47,29,18,67,67,67,0
789,47,29,18,67,67,67,67,0
790,54,54,54,54,5,5,5,0
791,54,54,54,5,5,5,5,0
792,54,54,5,5,5,5,67,0
793,54,5,5,5,5,67,67,0
794,5,5,5,5,67,67,67,0
795,5,5,5,67,67,67,67,0
796,29,29,29,29,18,18,18,0
797,29,29,29,18,18,18,18,0
798,29,29,18,18,18,18,67,0
799,29,18,18,18,18,67,67,0
800,18,18,18,18,67,67,67,0
801,18,18,18,67,67,67,67,0
802,54,54,54,54,5,5,5,0
803,54,54,54,5,5,5,5,0
804,54,54,5,5,5,5,67,0
805,54,5,5,5,5,67,67,0
806,5,5,5,5,67,67,67,0
807,5,5,5,67,67,67,67,0
808,109,54,5,119,109,54,5,0
809,109,54,5,119,67,119,54,0
810,2,47,29,18,2,47,29,0
811,2,47,29,18,67,119,54,0
812,54,5,119,72,109,12,9,0
813,119,72,109,12,9,119,67,0
814,9,119,67,119,67,54,5,0
815,67,119,67,54,5,119,67,0
816,67,54,5,119,67,119,67,0
817,67,119,67,119,67,54,5,0
