,0,1,2,3,4,5,6,output
773,130,36,36,130,130,36,36,0
774,130,130,36,36,130,130,36,0
775,130,36,36,130,130,36,36,0
776,130,130,36,36,130,130,36,0
777,130,36,36,130,130,36,36,0
778,130,130,36,36,130,130,36,0
779,130,36,36,130,130,36,36,0
780,130,130,36,36,130,130,36,0
781,130,36,36,130,130,36,36,0
782,130,130,36,36,130,130,36,0
783,130,36,36,130,130,36,36,0
784,130,130,36,36,130,130,36,0
785,130,36,36,130,130,36,36,0
786,130,130,36,36,130,130,36,0
787,130,36,36,130,130,36,36,0
788,36,130,130,36,36,130,130,0
789,130,130,36,36,130,130,36,0
790,130,36,36,130,130,36,130,0
791,36,36,130,130,36,130,130,0
792,36,130,130,36,130,130,130,0
793,130,130,36,130,130,130,130,0
794,130,36,130,130,130,130,130,0
795,36,130,130,130,130,130,130,0
796,130,130,130,130,130,130,130,0
797,130,130,130,130,130,130,130,0
798,130,130,130,130,130,130,130,0
799,130,130,130,130,130,130,130,0
800,130,130,130,130,130,130,130,0
801,130,130,130,130,130,130,130,0
802,130,130,130,130,130,130,130,0
803,130,130,130,130,130,130,130,0
804,130,130,130,130,130,130,130,0
805,130,130,130,130,130,130,130,0
806,130,130,130,130,130,130,130,0
807,130,130,130,130,130,130,130,0
808,130,130,130,130,130,130,130,0
809,130,130,130,130,130,130,130,0
810,130,130,130,130,130,130,130,0
811,130,130,130,130,130,130,130,0
812,130,94,94,94,108,5,104,1
813,94,94,94,108,5,104,83,1
814,94,94,108,5,104,83,39,1
815,108,5,104,83,39,39,39,0
816,5,104,83,39,39,39,136,0
817,130,104,66,66,66,21,21,1
818,104,66,66,66,21,21,21,1
819,66,66,66,21,21,21,39,1
820,66,21,21,21,39,39,39,0
821,21,39,39,39,136,130,45,0
822,104,104,35,5,85,85,85,1
823,66,104,66,21,66,104,5,0
824,66,21,66,104,5,136,130,0
825,73,66,99,128,14,5,14,0
826,110,83,13,5,5,73,36,0
827,121,121,121,103,18,47,83,1
828,103,18,47,83,18,39,83,1
829,18,47,83,18,39,83,110,1
830,47,83,18,39,83,110,39,1
831,83,18,39,83,110,39,39,1
832,18,39,83,110,39,39,39,1
833,39,83,110,39,39,39,39,1
834,83,110,39,39,39,39,39,1
835,110,39,39,39,39,39,39,1
836,39,39,39,39,39,39,39,1
837,128,128,128,108,126,81,21,1
838,128,108,126,81,21,99,39,1
839,72,16,22,16,103,45,6,1
840,16,103,45,6,103,39,6,1
841,103,103,103,103,103,45,6,1
842,103,103,45,6,103,39,6,1
843,78,56,76,148,55,139,59,2
844,29,112,112,112,112,83,136,0
845,136,136,130,133,133,14,136,0
846,57,57,64,64,136,136,136,0
847,57,64,64,136,136,136,136,0
848,136,136,130,130,6,6,136,0
849,136,136,136,136,136,136,136,0
850,136,136,41,130,133,73,136,0
851,136,41,130,133,73,136,136,0
852,136,136,130,130,6,6,136,0
853,106,136,136,136,136,136,136,0
854,136,136,41,130,133,73,136,0
855,136,41,130,133,73,136,136,0
856,136,136,130,130,6,6,136,0
857,16,52,45,52,45,6,45,0
858,45,52,45,6,45,6,130,0
859,107,51,107,2,16,107,51,2
860,51,47,56,120,117,78,34,2
861,52,16,80,82,77,80,16,2
862,77,80,16,51,140,52,107,2
863,34,140,144,78,117,78,34,2
864,140,144,78,117,78,34,117,2
865,144,78,117,78,34,117,140,2
866,80,16,107,52,16,80,16,2
867,80,52,80,77,16,80,16,2
868,52,107,56,117,78,117,144,2
869,144,34,140,34,148,144,34,2
870,89,80,16,52,107,89,107,3
871,52,107,89,107,148,96,52,2
872,52,51,140,16,2,58,16,2
873,107,51,107,52,107,52,16,2
874,77,2,116,80,107,148,16,2
875,16,80,16,52,107,107,52,2
876,107,52,107,52,16,52,107,2
877,89,140,144,34,117,78,34,2
878,78,120,120,78,117,78,34,2
879,16,52,51,89,107,51,107,2
880,82,77,80,16,52,107,51,2
881,117,56,120,117,78,144,34,2
882,34,78,140,144,34,89,144,2
883,42,42,129,129,121,64,57,0
884,129,129,121,64,57,136,130,0
885,45,52,45,103,136,103,45,0
886,53,66,52,16,45,52,45,0
887,103,130,136,103,45,45,52,0
888,84,6,52,80,77,35,85,0
889,85,52,130,136,73,126,6,0
890,126,6,52,130,136,73,126,1
891,52,130,136,73,126,66,39,1
892,73,126,66,39,66,39,85,1
893,39,66,39,85,135,39,135,0
894,66,39,85,135,39,135,66,1
895,135,39,135,66,130,39,6,1
896,84,6,52,80,77,35,85,0
897,85,52,130,136,73,126,6,0
898,126,6,52,130,136,73,126,1
899,52,130,136,73,126,66,39,1
900,73,126,66,39,66,39,85,1
901,39,66,39,85,135,39,135,0
902,66,39,85,135,39,135,66,1
903,135,39,135,66,130,39,6,1
904,53,6,52,80,77,35,85,0
905,85,52,130,136,73,126,6,0
906,126,6,52,130,136,73,126,1
907,52,130,136,73,126,66,39,1
908,73,126,66,39,66,39,85,1
909,39,66,39,85,135,39,135,0
910,66,39,85,135,39,135,66,1
911,135,39,135,66,130,39,6,1
912,53,6,52,80,77,35,85,0
913,85,52,130,136,73,126,6,0
914,126,6,52,130,136,73,126,1
915,52,130,136,73,126,66,39,1
916,73,126,66,39,66,39,85,1
917,39,66,39,85,135,39,135,0
918,66,39,85,135,39,135,66,1
919,135,39,135,66,130,39,6,1
920,53,6,52,80,77,35,85,0
921,85,52,130,136,73,126,6,0
922,126,6,52,130,136,73,126,1
923,52,130,136,73,126,66,39,1
924,73,126,66,39,66,39,85,1
925,39,66,39,85,135,39,135,0
926,66,39,85,135,39,135,66,1
927,135,39,135,66,130,39,6,1
928,53,6,52,80,77,35,85,0
929,85,52,130,136,73,126,6,0
930,126,6,52,130,136,73,126,1
931,52,130,136,73,126,66,39,1
932,73,126,66,39,66,39,85,1
933,39,66,39,85,135,39,135,0
934,66,39,85,135,39,135,66,1
935,135,39,135,66,130,39,6,1
936,42,53,108,42,42,74,121,0
937,42,42,74,121,128,130,66,0
938,121,128,130,66,21,130,136,0
939,136,130,66,128,53,103,52,0
940,128,53,103,52,128,130,66,0
941,52,128,130,66,21,130,136,0
942,121,64,121,89,52,45,103,0
943,109,103,99,89,52,45,103,0
944,89,52,45,103,136,130,66,0
945,107,80,77,89,52,45,103,0
946,89,52,45,103,136,130,66,0
947,136,130,66,66,130,136,52,0
948,130,136,52,66,130,136,52,0
949,130,136,52,66,130,136,52,0
950,136,52,66,130,136,52,52,1
951,130,136,52,52,52,39,45,0
952,52,52,39,45,103,130,66,0
953,103,130,66,66,130,136,52,0
954,130,136,52,66,130,136,52,0
955,130,136,52,66,130,136,52,0
956,136,52,52,80,80,53,66,0
957,66,85,130,136,103,53,66,0
958,66,85,130,136,103,53,66,0
959,66,85,130,136,103,53,66,0
960,35,121,64,121,79,40,12,2
961,47,140,48,79,79,40,12,2
962,47,140,148,120,79,40,12,2
963,47,140,48,79,79,40,12,2
964,140,148,120,24,47,111,114,2
965,114,55,140,24,24,47,111,2
966,140,19,65,24,47,111,114,2
967,114,55,140,24,24,47,111,2
968,103,129,21,7,21,136,103,0
969,5,5,5,5,79,40,12,2
970,47,140,48,79,79,40,12,2
971,47,140,148,120,79,40,12,2
972,47,140,48,79,79,40,12,2
973,128,7,33,106,79,40,12,2
974,47,140,48,79,79,40,12,2
975,140,148,120,24,47,111,114,2
976,93,73,47,114,13,117,26,2
977,47,114,13,117,26,81,140,2
978,114,24,47,114,13,117,26,2
979,19,24,47,114,13,117,26,2
980,47,114,13,117,26,81,140,2
981,114,24,47,114,13,117,26,2
982,135,135,135,135,79,40,12,2
983,47,140,48,79,79,40,12,2
984,47,140,148,120,79,40,12,2
985,47,140,48,79,79,40,12,2
986,140,148,120,24,47,111,114,2
987,114,55,140,24,24,47,111,2
988,140,19,65,24,47,111,114,2
989,114,55,140,24,24,47,111,2
990,111,114,140,19,65,52,6,1
991,140,19,65,52,6,143,39,1
992,13,81,117,118,81,85,6,1
993,117,118,81,85,6,143,39,1
994,118,13,81,117,118,81,85,1
995,81,117,118,81,85,143,39,1
996,118,81,85,143,39,143,39,1
997,81,117,144,24,47,111,114,2
998,114,55,140,24,24,47,111,2
999,140,19,65,24,47,111,114,2
1000,114,55,140,24,24,47,111,2
1001,114,140,19,65,79,40,12,2
1002,133,24,47,114,13,117,26,2
1003,47,114,13,117,26,81,140,2
1004,114,24,47,114,13,117,26,2
1005,81,140,118,118,81,81,34,3
1006,118,118,81,81,34,100,96,3
1007,96,148,96,100,34,19,34,3
1008,96,100,34,19,34,100,96,3
1009,96,148,96,100,34,65,34,3
1010,96,100,34,65,34,100,96,3
1011,96,148,96,100,34,19,34,3
1012,96,100,34,19,34,100,96,3
1013,96,148,96,100,34,58,34,3
1014,96,100,34,58,34,100,96,3
1015,96,148,96,100,34,19,34,3
1016,96,100,34,19,34,100,96,3
1017,96,148,96,100,34,65,34,3
1018,96,100,34,65,34,100,96,3
1019,96,148,96,100,34,19,34,3
1020,96,100,34,19,34,100,96,3
1021,80,82,142,19,107,2,148,2
1022,2,148,107,2,148,100,148,2
1023,148,100,148,110,140,2,34,3
1024,148,110,140,2,34,100,96,3
1025,96,148,96,100,34,19,34,3
1026,96,100,34,19,34,100,96,3
1027,96,148,96,100,34,65,34,3
1028,96,100,34,65,34,100,96,3
1029,96,148,96,100,34,19,34,3
1030,96,100,34,19,34,100,96,3
1031,96,148,96,100,34,58,34,3
1032,96,100,34,58,34,100,96,3
1033,96,148,96,100,34,19,34,3
1034,96,100,34,19,34,100,96,3
1035,96,148,96,100,34,65,34,3
1036,96,100,34,65,34,100,96,3
1037,96,148,96,100,34,19,34,3
1038,96,100,34,19,34,100,96,3
1039,80,82,142,19,107,2,148,2
1040,2,148,107,2,148,100,148,2
1041,2,148,107,2,148,100,148,2
1042,2,148,107,2,148,100,148,2
1043,110,140,2,73,136,80,110,0
1044,21,130,2,148,66,148,100,2
1045,148,100,104,140,21,18,83,1
1046,104,140,21,18,83,18,39,1
1047,89,39,121,35,104,35,66,0
1048,35,66,73,130,121,18,83,1
1049,73,130,121,18,83,18,39,1
1050,89,39,121,35,104,35,66,0
1051,73,130,121,73,136,80,110,0
1052,21,130,2,148,66,148,100,2
1053,104,140,2,73,136,80,110,0
1054,21,130,2,148,66,148,100,2
1055,104,140,2,73,136,80,110,0
1056,21,130,2,148,66,148,100,2
1057,4,94,141,141,141,126,21,1
1058,79,135,79,135,141,53,126,1
1059,126,21,39,136,136,136,45,1
1060,45,136,39,136,136,45,136,1
1061,53,141,53,35,136,45,136,1
1062,136,21,39,21,136,103,136,1
1063,136,21,39,21,136,45,136,1
1064,136,21,39,21,136,52,136,1
1065,79,71,111,12,57,21,126,1
1066,111,12,57,21,126,21,39,1
1067,57,21,126,21,39,21,39,1
1068,111,71,111,4,111,4,4,1
1069,111,4,4,136,39,136,45,1
1070,39,136,45,136,39,21,126,1
1071,141,135,141,135,53,126,53,1
1072,141,135,53,126,53,126,39,1
1073,53,126,53,126,39,21,39,1
1074,39,21,39,136,39,136,45,1
1075,136,39,136,45,136,39,21,1
1076,39,21,126,53,141,53,126,1
1077,141,135,141,126,53,141,53,1
1078,141,126,53,141,53,136,39,1
1079,136,39,21,39,45,136,45,1
1080,21,39,45,136,45,21,39,1
1081,135,79,135,141,135,141,53,1
1082,111,71,71,71,141,141,141,1
1083,141,141,141,136,39,21,126,1
1084,39,21,126,136,39,21,126,1
1085,136,39,21,126,136,39,21,1
1086,126,136,39,21,136,39,21,1
1087,4,4,4,4,4,4,4,1
1088,4,4,4,4,39,136,45,1
1089,141,135,126,53,141,21,126,1
1090,141,21,126,53,39,21,126,1
1091,39,21,126,136,39,21,45,1
1092,136,21,81,126,53,141,53,1
1093,141,135,141,53,126,53,126,1
1094,21,126,21,136,21,136,45,1
1095,141,53,126,53,126,21,126,1
1096,126,53,126,21,126,21,39,1
1097,136,72,52,107,89,52,107,2
1098,52,107,89,52,107,89,140,1
1099,107,89,140,89,39,89,45,1
1100,140,89,39,89,45,89,39,1
1101,136,79,73,79,103,135,136,0
1102,136,135,130,135,66,135,136,0
1103,133,74,104,74,103,121,136,0
1104,74,104,74,103,121,136,121,0
1105,136,79,73,79,103,135,136,0
1106,136,135,130,135,66,135,136,0
1107,133,74,104,74,103,121,136,0
1108,74,104,74,103,121,136,121,0
1109,21,66,104,66,104,5,104,1
1110,104,66,104,5,104,21,39,0
1111,21,39,136,130,66,45,103,0
1112,82,77,80,16,52,45,103,0
1113,103,136,130,133,21,66,21,1
1114,42,53,108,53,108,53,126,1
1115,89,45,16,45,89,45,16,1
1116,89,45,16,45,39,103,52,1
1117,85,89,45,89,85,89,45,1
1118,85,89,45,89,39,103,52,1
1119,89,45,16,45,89,45,16,1
1120,89,45,16,45,39,103,52,1
1121,85,89,45,89,85,89,45,1
1122,85,89,45,89,39,103,52,1
1123,52,103,136,136,136,136,136,0
1124,103,136,136,136,136,136,136,0
1125,136,136,136,136,136,136,130,0
1126,136,136,136,136,136,130,130,0
1127,136,136,136,136,130,130,130,0
1128,136,136,136,130,130,130,130,0
1129,103,103,45,52,4,4,94,0
1130,99,126,99,5,126,99,5,1
1131,21,103,108,73,103,73,136,0
1132,103,73,136,103,130,103,16,0
1133,5,35,5,33,35,5,35,0
1134,5,35,5,70,35,5,35,0
1135,5,5,35,5,121,42,104,0
1136,5,35,5,121,42,104,42,0
1137,5,35,5,33,35,5,35,0
1138,5,35,5,70,35,5,35,0
1139,5,35,36,130,73,53,21,0
1140,130,129,35,104,121,42,104,0
1141,93,93,35,42,121,35,5,0
1142,51,59,107,51,110,136,103,0
1143,110,136,103,136,130,136,103,0
1144,136,103,136,130,136,103,136,0
1145,18,117,18,143,126,18,117,0
1146,129,129,128,73,128,14,101,0
1147,103,41,36,73,36,73,36,0
1148,7,121,129,74,73,133,35,0
1149,121,129,74,73,133,35,133,0
1150,129,74,73,133,35,133,130,0
1151,73,66,66,66,133,66,73,0
1152,104,133,133,73,66,73,66,0
1153,133,73,66,73,66,73,130,0
1154,73,66,73,130,136,130,73,0
1155,66,73,130,136,130,73,133,0
1156,73,130,136,130,73,133,130,0
1157,73,66,66,66,133,66,73,0
1158,104,133,133,73,66,73,66,0
1159,73,130,136,6,35,133,73,0
1160,130,136,6,35,133,73,133,0
1161,136,6,35,133,73,133,130,0
1162,73,66,66,66,133,66,73,0
1163,104,133,133,73,66,73,66,0
1164,133,73,66,73,66,73,130,0
1165,73,66,73,130,136,130,73,0
1166,66,73,130,136,130,73,133,0
1167,73,130,136,130,73,133,130,0
1168,73,66,66,66,133,66,73,0
1169,104,133,133,73,66,73,66,0
1170,73,66,73,130,136,6,35,0
1171,66,73,130,136,6,35,133,0
1172,73,130,136,6,35,133,130,0
1173,73,66,66,66,133,66,73,0
1174,104,133,133,73,66,73,66,0
1175,133,73,66,73,66,73,130,0
1176,73,66,73,130,136,130,73,0
1177,66,73,130,136,130,73,133,0
1178,73,130,136,130,73,133,130,0
1179,73,66,66,66,133,66,73,0
1180,104,133,133,73,66,73,66,0
1181,136,45,136,133,66,133,63,0
1182,133,133,133,45,6,136,133,0
1183,133,133,45,6,136,133,133,0
1184,130,130,45,6,136,133,133,0
1185,133,133,136,130,133,66,66,0
1186,133,136,130,133,66,66,133,0
1187,136,130,133,66,66,133,130,0
1188,130,133,66,66,133,130,130,0
1189,133,66,66,133,130,130,130,0
1190,130,130,130,130,130,66,133,0
1191,21,21,85,85,85,85,85,1
1192,21,85,85,85,85,85,85,1
1193,85,85,85,85,85,85,39,1
1194,85,85,85,85,85,39,39,1
1195,85,85,85,85,39,39,39,1
1196,85,85,85,39,39,39,39,1
1197,85,85,39,39,39,39,39,1
1198,85,39,39,39,39,39,39,1
1199,39,39,39,39,39,39,39,1
1200,39,39,39,39,39,39,39,1
1201,39,39,39,39,39,39,39,1
1202,39,39,39,39,39,39,39,1
1203,21,21,85,85,85,85,85,1
1204,21,85,85,85,85,85,85,1
1205,85,85,85,85,85,85,39,1
1206,85,85,85,85,85,39,39,1
1207,85,85,85,85,39,39,39,1
1208,85,85,85,39,39,39,39,1
1209,85,85,39,39,39,39,39,1
1210,85,39,39,39,39,39,39,1
1211,39,39,39,39,39,39,39,1
1212,39,39,39,39,39,39,39,1
1213,39,39,39,39,39,39,39,1
1214,39,39,39,39,39,39,39,1
1215,39,39,39,39,39,39,39,1
1216,39,39,39,39,39,39,39,1
1217,39,39,39,39,39,39,39,1
1218,39,39,39,39,39,39,39,1
1219,39,39,39,39,39,39,39,1
1220,39,39,39,39,39,39,39,1
1221,39,39,39,39,39,39,39,1
1222,39,39,39,39,39,39,39,1
1223,39,39,39,39,39,39,39,1
1224,39,39,39,39,39,39,39,1
1225,39,39,39,39,39,39,39,1
1226,39,39,39,39,39,39,39,1
1227,39,39,39,39,39,39,39,1
1228,39,39,39,39,39,39,39,1
1229,39,39,39,39,39,39,39,1
1230,39,39,39,39,39,39,39,1
1231,39,39,39,39,39,39,39,1
1232,39,39,39,39,39,39,39,1
1233,39,39,39,39,39,39,39,1
1234,39,39,39,39,39,39,39,1
1235,39,39,39,39,39,39,39,1
1236,39,39,39,39,39,39,39,1
1237,39,39,39,39,39,39,39,1
1238,39,39,39,39,39,39,39,1
1239,45,45,45,45,45,45,45,2
1240,110,33,89,89,89,89,89,1
1241,33,89,89,89,89,89,89,1
1242,89,89,89,89,89,89,39,1
1243,89,89,89,89,89,39,39,1
1244,89,89,89,89,39,39,39,1
1245,89,89,89,39,39,39,39,1
1246,89,89,39,39,39,39,39,1
1247,89,39,39,39,39,39,39,1
1248,39,39,39,39,39,39,39,1
1249,39,39,39,39,39,39,39,1
1250,39,39,39,39,39,39,39,1
1251,39,39,39,39,39,39,39,1
1252,35,89,89,89,89,89,89,1
1253,89,89,89,89,89,89,121,1
1254,89,89,89,89,89,121,39,1
1255,89,89,89,89,121,39,39,1
1256,89,89,89,121,39,39,39,1
1257,89,121,39,39,39,39,39,1
1258,21,21,85,85,85,85,85,1
1259,21,85,85,85,85,85,85,1
1260,85,85,85,85,85,85,39,1
1261,85,85,85,85,85,39,39,1
1262,85,85,85,85,39,39,39,1
1263,85,85,85,39,39,39,39,1
1264,85,85,39,39,39,39,39,1
1265,85,39,39,39,39,39,39,1
1266,39,39,39,39,39,39,39,1
1267,39,39,39,39,39,39,39,1
1268,39,39,39,39,39,39,39,1
1269,39,39,39,39,39,39,39,1
1270,21,21,85,85,85,85,85,1
1271,21,85,85,85,85,85,85,1
1272,85,85,85,85,85,85,39,1
1273,85,85,85,85,85,39,39,1
1274,85,85,85,85,39,39,39,1
1275,85,85,85,39,39,39,39,1
1276,85,85,39,39,39,39,39,1
1277,85,39,39,39,39,39,39,1
1278,39,39,39,39,39,39,39,1
1279,39,39,39,39,39,39,39,1
1280,39,39,39,39,39,39,39,1
1281,39,39,39,39,39,39,39,1
1282,39,39,39,39,39,39,39,1
1283,39,39,39,39,39,39,39,1
1284,39,39,39,39,39,39,39,1
1285,39,39,39,39,39,39,39,1
1286,39,39,39,39,39,39,39,1
1287,39,39,39,39,39,39,39,1
1288,39,39,39,39,39,39,39,1
1289,39,39,39,39,39,39,39,1
1290,39,39,39,39,39,39,39,1
1291,39,39,39,39,39,39,39,1
1292,39,39,39,39,39,39,39,1
1293,39,39,39,39,39,39,39,1
1294,39,39,39,39,39,39,39,1
1295,39,39,39,39,39,39,39,1
1296,39,39,39,39,39,39,39,1
1297,39,39,39,39,39,39,39,1
1298,39,39,39,39,39,39,39,1
1299,39,39,39,39,39,39,39,1
1300,39,39,39,39,39,39,39,1
1301,39,39,39,39,39,39,39,1
1302,39,39,39,39,39,39,39,1
1303,39,39,39,39,39,39,39,1
1304,39,39,39,39,39,39,39,1
1305,39,39,39,39,39,39,39,1
1306,45,45,45,45,45,45,45,2
1307,110,33,89,89,89,89,89,1
1308,33,89,89,89,89,89,89,1
1309,89,89,89,89,89,89,39,1
1310,89,89,89,89,89,39,39,1
1311,89,89,89,89,39,39,39,1
1312,89,89,89,39,39,39,39,1
1313,89,89,39,39,39,39,39,1
1314,89,39,39,39,39,39,39,1
1315,39,39,39,39,39,39,39,1
1316,39,39,39,39,39,39,39,1
1317,39,39,39,39,39,39,39,1
1318,39,39,39,39,39,39,39,1
1319,35,89,89,89,89,89,89,1
1320,89,89,89,89,89,89,121,1
1321,89,89,89,89,89,121,39,1
1322,89,89,89,89,121,39,39,1
1323,89,89,89,121,39,39,39,1
1324,89,121,39,39,39,39,39,1
1325,14,14,14,14,14,57,5,2
1326,5,48,140,110,51,59,51,2
1327,140,110,51,59,51,110,140,2
1328,140,48,140,110,51,2,59,2
1329,140,110,51,2,59,51,140,2
1330,140,48,140,110,51,59,51,2
1331,140,110,51,59,51,110,140,2
1332,64,64,64,7,64,64,64,1
1333,64,7,64,64,64,99,39,1
1334,64,64,99,39,89,39,21,1
1335,21,99,21,14,66,21,66,1
1336,21,14,66,21,66,99,39,1
1337,21,66,99,39,89,39,21,1
1338,145,145,145,145,145,145,145,2
1339,145,145,145,145,145,145,145,2
1340,48,83,126,83,118,48,83,2
1341,140,48,83,48,126,48,83,2
1342,148,51,89,51,107,51,89,1
1343,107,51,89,51,39,51,89,2
1344,89,51,39,51,89,48,140,2
1345,147,148,100,78,100,148,2,2
1346,100,78,100,148,2,59,140,2
1347,2,148,100,148,2,80,16,2
1348,77,119,58,58,2,29,119,3
1349,58,58,2,29,119,122,96,3
1350,122,122,122,122,122,107,51,2
1351,122,122,107,51,148,140,19,2
1352,51,148,140,19,148,140,100,2
1353,19,148,140,100,148,140,100,2
1354,100,148,140,100,34,140,100,2
1355,100,34,140,100,34,140,100,2
1356,66,52,136,103,45,136,45,0
1357,103,45,136,45,103,130,136,0
1358,111,131,87,94,94,137,59,2
1359,137,59,139,140,59,137,59,2
1360,137,59,139,140,59,137,59,2
1361,15,146,90,15,51,34,119,2
1362,51,34,119,118,140,148,80,2
1363,66,14,66,66,66,14,66,1
1364,74,74,74,63,101,74,74,0
1365,81,135,85,135,126,135,6,1
1366,6,135,39,135,143,135,85,1
1367,81,135,85,135,126,135,6,1
1368,6,135,39,135,143,135,85,1
1369,81,135,85,135,126,135,6,1
1370,6,135,39,135,143,135,85,1
1371,81,135,85,135,126,135,6,1
1372,6,135,39,135,143,135,85,1
1373,81,135,85,135,126,135,6,1
1374,6,135,39,135,143,135,85,1
1375,81,135,85,135,126,135,6,1
1376,6,135,39,135,143,135,85,1
1377,81,135,85,135,126,135,6,1
1378,6,135,39,135,143,135,85,1
1379,135,81,135,85,135,126,135,1
1380,135,6,39,81,53,135,53,1
1381,53,135,53,81,39,6,45,1
1382,39,6,45,6,39,81,53,1
1383,80,80,45,45,72,45,143,1
1384,39,143,110,45,72,45,143,1
1385,7,7,7,7,7,143,53,1
1386,39,53,53,85,53,143,53,1
1387,45,72,45,72,45,143,81,1
1388,39,81,81,85,81,143,81,1
1389,1,1,1,1,1,1,1,1
1390,1,1,39,81,81,85,81,1
1391,106,106,106,106,106,106,106,1
1392,106,106,106,106,106,106,106,1
1393,106,106,106,106,106,39,39,1
1394,106,39,39,85,39,85,81,1
1395,39,39,85,39,85,81,53,1
1396,39,85,81,53,39,39,81,1
1397,81,53,39,39,81,85,39,1
1398,53,39,39,81,85,39,6,1
1399,81,85,39,6,39,39,85,1
1400,85,39,6,39,39,85,85,1
1401,85,85,39,39,143,143,6,1
1402,85,39,39,143,143,6,6,1
1403,39,39,6,45,52,72,72,1
1404,137,142,77,112,137,142,77,1
1405,142,77,112,137,142,77,72,1
1406,137,142,77,72,39,39,85,1
1407,142,77,72,39,39,85,85,1
1408,39,39,85,85,81,81,53,1
1409,39,85,85,81,81,53,53,1
1410,85,81,81,53,53,39,39,1
1411,41,6,45,52,72,72,6,1
1412,72,72,6,6,39,143,6,1
1413,39,143,6,143,39,81,6,1
1414,7,7,7,7,53,143,53,1
1415,39,53,53,85,53,143,53,1
1416,45,72,45,72,45,143,81,1
1417,39,81,81,85,81,143,81,1
1418,80,72,72,72,2,2,128,1
1419,72,2,2,128,85,39,128,1
1420,128,85,39,128,85,39,41,0
1421,85,66,128,53,66,63,128,1
1422,53,66,63,128,85,39,128,1
1423,128,85,39,128,85,39,41,0
1424,85,66,128,53,66,63,128,1
1425,53,66,63,128,85,39,128,1
1426,128,85,39,128,85,39,41,0
1427,85,66,128,53,66,63,128,1
1428,53,66,63,128,85,39,128,1
1429,128,85,39,128,85,39,41,0
1430,85,66,128,53,66,63,128,1
1431,53,66,63,128,85,39,128,1
1432,128,85,39,128,85,39,41,0
1433,85,66,128,53,66,63,128,1
1434,53,66,63,128,85,39,128,1
1435,128,85,39,128,85,39,41,0
1436,85,66,128,53,66,63,128,1
1437,53,66,63,128,85,39,128,1
1438,128,85,39,128,85,39,41,0
1439,85,66,128,53,66,63,128,1
1440,53,66,63,128,85,39,128,1
1441,128,85,39,128,85,39,41,0
1442,130,128,53,135,121,135,53,0
1443,53,135,121,135,53,128,130,0
1444,53,135,53,128,107,107,107,1
1445,135,53,128,107,107,107,107,1
1446,107,107,39,39,107,107,107,1
1447,107,39,39,107,107,107,107,1
1448,107,107,107,107,39,39,107,1
1449,107,107,107,39,39,107,107,1
1450,107,107,39,39,107,107,107,1
1451,107,39,39,107,107,107,107,1
1452,107,107,39,39,107,107,107,1
1453,107,39,39,107,107,107,107,1
1454,107,107,107,107,39,39,107,1
1455,107,107,107,39,39,107,107,1
1456,107,107,143,143,107,107,107,1
1457,107,143,143,107,107,107,107,1
1458,107,107,39,39,107,107,107,1
1459,107,39,39,107,107,107,107,1
1460,107,107,107,107,39,39,107,1
1461,107,107,107,39,39,107,107,1
1462,107,107,39,39,107,107,39,1
1463,23,107,2,23,107,107,107,1
1464,107,2,23,107,107,107,107,1
1465,107,107,39,39,107,107,107,1
1466,107,39,39,107,107,107,107,1
1467,107,107,107,107,39,39,107,1
1468,107,107,107,39,39,107,107,1
1469,107,107,39,39,107,107,107,1
1470,107,39,39,107,107,107,107,1
1471,107,107,39,39,107,107,107,1
1472,107,39,39,107,107,107,107,1
1473,107,107,107,107,39,39,107,1
1474,107,107,107,39,39,107,107,1
1475,143,143,107,143,144,117,81,2
1476,140,143,107,143,144,117,81,2
1477,117,126,117,144,53,126,81,2
1478,81,117,117,126,117,117,81,2
1479,117,81,117,140,53,53,144,1
1480,81,117,140,53,53,144,144,1
1481,39,39,143,143,53,53,144,1
1482,39,143,143,53,53,144,144,1
1483,39,39,143,143,53,53,144,1
1484,39,143,143,53,53,144,144,1
1485,39,39,143,143,53,53,144,1
1486,39,143,143,53,53,144,144,1
1487,126,13,135,81,81,117,126,1
1488,81,81,126,126,81,81,144,2
1489,81,126,126,81,81,144,144,2
1490,81,81,144,144,140,140,81,2
1491,81,144,144,140,140,81,81,2
1492,140,81,81,140,140,110,80,1
1493,110,80,80,39,81,13,13,1
1494,13,135,135,81,81,126,81,2
1495,135,81,81,126,81,144,140,1
1496,81,126,81,144,140,110,39,1
1497,81,144,140,110,39,110,39,1
1498,110,39,143,128,143,128,143,1
1499,143,128,143,128,143,128,39,1
1500,143,128,143,128,39,128,39,2
1501,128,143,128,39,128,39,128,2
1502,128,39,128,140,140,110,80,1
1503,39,128,140,140,110,80,80,1
1504,140,110,80,80,39,39,81,1
1505,39,39,81,144,39,144,81,1
1506,39,81,144,39,144,81,13,1
1507,39,144,81,13,39,39,81,1
1508,139,117,117,117,117,117,117,2
1509,117,117,117,117,117,117,117,2
1510,117,117,117,117,117,117,140,2
1511,139,117,117,117,117,117,117,2
1512,117,117,117,117,117,117,117,2
1513,117,117,117,117,117,117,140,2
1514,139,117,117,117,117,117,117,2
1515,117,117,117,117,117,117,117,2
1516,117,117,117,117,117,117,140,2
1517,139,117,117,117,117,117,117,2
1518,117,117,117,117,117,117,117,2
1519,117,117,117,117,117,117,140,2
