,0,1,2,3,4,5,6,output
20337,99,39,89,51,59,2,16,0
20338,2,148,2,148,103,148,59,0
20339,99,39,89,51,59,2,16,0
20340,82,59,148,34,16,59,148,0
20341,16,59,148,34,77,51,140,0
20342,77,51,140,78,77,51,140,0
20343,77,51,140,78,77,51,140,0
20344,147,96,148,116,59,2,16,0
20345,99,39,89,51,59,2,16,0
20346,42,148,2,148,103,148,59,0
20347,31,148,2,148,103,148,59,0
20348,31,148,2,148,103,148,59,0
20349,99,39,89,51,59,2,16,0
20350,99,39,89,51,59,2,16,0
20351,148,148,2,148,103,148,59,0
20352,31,148,2,148,103,148,59,0
20353,136,126,57,127,98,102,122,1
20354,127,98,102,122,28,134,54,1
20355,102,122,28,134,54,115,134,1
20356,82,59,148,34,16,59,148,0
20357,16,59,148,34,77,51,140,0
20358,77,51,140,78,77,51,140,0
20359,77,51,140,78,77,51,140,0
20360,147,96,148,116,59,2,16,0
20361,99,39,89,51,59,2,16,0
20362,2,148,2,148,103,148,59,0
20363,99,39,89,51,59,2,16,0
20364,136,126,57,127,98,102,122,1
20365,127,98,102,122,28,134,54,1
20366,102,122,28,134,54,115,134,1
20367,82,59,148,34,16,59,148,0
20368,16,59,148,34,77,51,140,0
20369,77,51,140,78,77,51,140,0
20370,77,51,140,78,77,51,140,0
20371,147,96,148,116,59,2,16,0
20372,99,39,89,51,59,2,16,0
20373,135,135,108,2,107,2,119,0
20374,2,119,22,77,82,2,119,0
20375,124,77,82,44,146,112,44,1
20376,134,124,119,124,146,112,44,1
20377,119,124,146,112,44,32,134,1
20378,146,112,44,112,44,82,82,0
20379,51,89,16,52,16,52,51,0
20380,16,52,51,89,77,16,2,0
20381,51,89,77,16,2,51,77,0
20382,51,77,16,77,16,2,51,0
20383,16,2,51,82,77,119,2,0
20384,119,2,82,77,119,2,44,1
20385,77,119,2,44,82,134,119,0
20386,77,119,116,96,98,96,116,0
20387,116,96,98,96,116,119,77,0
20388,116,119,77,44,77,119,116,0
20389,77,44,77,119,116,119,77,0
20390,116,119,77,112,77,119,116,0
20391,77,112,77,119,116,119,77,0
20392,77,119,116,96,98,96,116,0
20393,2,148,147,27,147,148,2,0
20394,107,140,34,65,34,140,107,0
20395,34,65,34,140,107,16,77,0
20396,9,78,34,96,78,34,96,0
20397,78,34,96,78,34,96,16,0
20398,96,78,34,96,16,77,77,0
20399,82,77,16,2,119,2,51,0
20400,140,34,78,148,140,148,140,0
20401,96,34,116,148,116,148,82,0
20402,116,148,116,148,82,22,77,0
20403,116,148,82,22,77,82,77,0
20404,22,77,82,77,22,77,16,0
20405,2,148,51,19,148,140,34,0
20406,6,130,85,52,52,23,23,0
20407,52,52,23,23,72,77,142,0
20408,6,136,6,136,6,52,52,1
20409,52,72,52,72,72,22,72,0
20410,72,22,72,82,77,52,45,0
20411,22,72,82,77,52,45,142,0
20412,72,82,77,52,45,142,77,0
20413,82,77,52,45,142,77,77,0
20414,77,52,45,142,77,77,77,0
20415,52,45,142,77,77,77,77,0
20416,45,142,77,77,77,77,77,0
20417,142,77,77,77,77,77,77,0
20418,77,77,77,77,77,77,77,0
20419,146,146,146,146,146,146,146,0
20420,146,146,146,146,146,146,142,0
20421,146,146,146,146,146,142,77,0
20422,146,146,146,146,142,77,77,0
20423,146,146,146,142,77,77,77,0
20424,146,146,142,77,77,77,77,0
20425,146,142,77,77,77,77,77,0
20426,142,77,77,77,77,77,77,0
20427,142,142,142,142,142,142,142,0
20428,142,142,142,142,142,142,142,0
20429,6,130,85,52,52,23,23,0
20430,104,45,6,52,52,23,23,0
20431,86,107,6,2,37,2,45,2
20432,37,2,37,2,45,23,45,2
20433,37,2,45,23,45,23,88,2
20434,6,130,85,52,52,23,23,0
20435,52,52,23,23,72,77,142,0
20436,6,136,6,136,6,52,52,1
20437,52,72,52,72,72,22,72,0
20438,72,22,72,82,77,52,45,0
20439,22,72,82,77,52,45,142,0
20440,72,82,77,52,45,142,77,0
20441,82,77,52,45,142,77,77,0
20442,77,52,45,142,77,77,77,0
20443,52,45,142,77,77,77,77,0
20444,45,142,77,77,77,77,77,0
20445,142,77,77,77,77,77,77,0
20446,77,77,77,77,77,77,77,0
20447,146,146,146,146,146,146,146,0
20448,146,146,146,146,146,146,142,0
20449,146,146,146,146,146,142,77,0
20450,146,146,146,146,142,77,77,0
20451,146,146,146,142,77,77,77,0
20452,146,146,142,77,77,77,77,0
20453,146,142,77,77,77,77,77,0
20454,142,77,77,77,77,77,77,0
20455,142,142,142,142,142,142,142,0
20456,142,142,142,142,142,142,142,0
20457,6,130,85,52,52,23,23,0
20458,104,45,6,52,52,23,23,0
20459,86,107,6,2,37,2,45,2
20460,37,2,37,2,45,23,45,2
20461,37,2,45,23,45,23,88,2
20462,16,16,21,45,136,39,16,0
20463,121,104,5,36,136,73,73,0
20464,121,104,5,36,136,73,73,0
20465,51,121,111,36,136,73,73,0
20466,51,121,111,36,136,73,73,0
20467,144,89,51,107,52,16,22,0
20468,16,52,109,52,121,148,107,0
20469,58,67,23,119,124,137,82,0
20470,23,119,124,137,82,137,77,0
20471,124,137,82,137,77,82,77,0
20472,148,23,82,112,124,58,124,1
20473,23,82,112,124,58,124,58,1
20474,89,51,89,51,59,59,23,1
20475,59,116,22,59,116,80,107,0
20476,59,116,80,107,148,77,2,0
20477,72,51,55,22,35,35,55,1
20478,133,52,45,130,133,80,52,0
20479,130,45,85,136,130,45,52,0
20480,133,52,45,130,133,80,52,0
20481,130,45,85,136,130,45,52,0
20482,51,140,16,51,48,140,51,0
20483,16,51,48,140,51,16,77,0
20484,140,51,16,77,44,77,119,0
20485,77,44,77,119,44,77,119,0
20486,77,119,44,77,119,44,77,0
20487,48,140,99,39,89,52,16,0
20488,39,89,52,16,82,77,73,0
20489,52,16,82,77,73,82,77,0
20490,82,77,73,82,77,73,77,1
20491,82,77,73,77,82,134,119,1
20492,47,79,47,18,126,39,103,0
20493,112,146,82,82,59,82,59,0
20494,82,82,59,82,59,103,77,0
20495,135,126,51,99,39,89,103,0
20496,51,140,16,51,48,140,51,0
20497,16,51,48,140,51,16,77,0
20498,140,51,16,77,44,77,119,0
20499,77,44,77,119,44,77,119,0
20500,77,119,44,77,119,44,77,0
20501,48,140,99,39,89,52,16,0
20502,39,89,52,16,82,77,73,0
20503,52,16,82,77,73,82,77,0
20504,82,77,73,82,77,73,77,1
20505,82,77,73,77,82,134,119,1
20506,47,79,47,18,126,39,103,0
20507,52,16,16,16,89,83,89,0
20508,83,89,16,77,82,82,82,0
20509,89,16,77,82,82,82,82,0
20510,16,77,82,82,82,82,77,0
20511,77,82,82,82,82,77,77,0
20512,82,82,82,77,77,77,77,0
20513,84,84,84,61,61,61,4,0
20514,147,148,19,148,55,2,59,0
20515,119,29,119,23,2,16,80,0
20516,119,23,2,16,80,22,77,0
20517,48,140,148,51,2,22,16,0
20518,2,107,51,2,107,51,2,0
20519,77,51,5,5,51,5,5,0
20520,112,142,82,142,82,82,142,0
20521,82,142,82,82,142,82,77,0
20522,82,77,22,77,22,2,51,0
20523,140,140,148,48,140,51,107,0
20524,140,51,107,16,77,22,22,0
20525,83,48,48,48,140,148,51,0
20526,140,148,51,107,77,22,16,0
20527,116,148,116,58,67,67,67,0
20528,67,67,67,44,77,22,16,0
20529,77,22,16,44,77,22,16,0
20530,77,22,16,82,77,22,16,0
20531,82,77,22,16,112,77,16,0
20532,22,16,112,77,16,112,77,0
20533,16,112,77,16,112,77,16,0
20534,112,77,16,112,77,16,77,0
20535,77,16,112,77,16,77,77,0
20536,16,112,77,16,77,77,77,0
20537,112,77,16,77,77,77,77,0
20538,77,16,77,77,77,77,77,0
20539,16,77,77,77,77,77,77,0
20540,77,77,77,77,77,77,77,0
20541,77,77,77,77,77,77,77,0
20542,77,77,77,77,77,77,77,0
20543,77,77,77,77,77,77,77,0
20544,77,77,77,77,77,77,77,0
20545,77,77,77,44,77,16,73,0
20546,16,16,16,16,16,16,16,0
20547,16,45,103,52,103,16,16,0
20548,45,103,52,103,16,16,16,0
20549,103,52,103,16,16,16,77,0
20550,82,82,82,107,51,107,2,0
20551,82,82,107,51,107,2,16,0
20552,77,77,82,44,89,51,107,0
20553,21,36,41,36,21,148,51,0
20554,16,52,16,16,22,16,22,0
20555,16,16,22,16,22,22,77,0
20556,16,22,16,22,22,77,22,0
20557,22,77,22,77,77,82,44,0
20558,16,44,112,146,146,73,44,0
20559,112,146,146,73,44,82,77,0
20560,44,82,77,22,77,22,44,0
20561,77,22,44,22,77,22,112,0
20562,77,22,112,22,77,22,82,0
20563,45,103,21,103,73,148,51,0
20564,16,52,16,16,22,16,22,0
20565,16,16,22,16,22,22,77,0
20566,16,22,16,22,22,77,22,0
20567,22,77,22,77,77,82,44,0
20568,16,44,112,146,146,73,44,0
20569,112,146,146,73,44,82,77,0
20570,44,82,77,22,77,22,44,0
20571,77,22,44,22,77,22,112,0
20572,77,22,112,22,77,22,82,0
20573,5,73,5,35,16,51,22,0
20574,31,35,5,73,16,51,22,0
20575,99,39,99,21,39,99,21,0
20576,148,51,16,16,16,51,51,0
20577,34,140,148,51,51,2,16,0
20578,51,19,148,140,140,34,140,0
20579,140,140,34,140,140,77,22,0
20580,34,140,140,77,22,51,77,0
20581,77,22,51,77,22,77,82,0
20582,51,77,22,77,82,82,77,0
20583,82,82,77,22,77,22,16,0
20584,107,51,89,51,107,52,16,0
20585,51,89,51,107,52,16,80,0
20586,89,51,107,52,16,80,77,0
20587,107,52,16,80,77,77,77,0
20588,16,80,77,77,77,82,77,0
20589,58,2,119,58,2,119,29,0
20590,2,119,58,2,119,29,82,0
20591,119,58,2,119,29,82,77,0
20592,2,119,29,82,77,77,77,0
20593,29,82,77,77,77,82,77,0
20594,89,45,52,45,89,45,72,0
20595,142,142,142,142,142,112,112,1
20596,142,142,142,112,112,82,134,1
20597,140,78,80,2,80,2,148,0
20598,66,104,115,115,146,44,146,0
20599,104,115,115,146,44,146,44,0
20600,77,52,103,73,21,5,16,0
20601,16,16,45,130,45,5,16,0
20602,136,45,52,130,103,5,16,0
20603,16,16,45,130,45,5,16,0
20604,136,45,52,130,103,5,16,0
20605,45,45,52,16,45,130,45,0
20606,130,45,80,77,52,103,130,0
20607,16,16,45,130,45,5,16,0
20608,136,45,52,130,103,5,16,0
20609,52,52,45,103,45,52,36,0
20610,44,136,136,16,80,36,103,0
20611,45,136,103,136,103,52,136,0
20612,44,136,136,16,80,36,103,0
20613,130,103,73,16,103,36,16,0
20614,16,103,36,16,22,77,22,0
20615,136,16,36,45,130,45,36,0
20616,44,136,136,16,80,36,103,0
20617,45,136,103,136,103,52,136,0
20618,44,136,136,16,80,36,103,0
20619,130,103,73,16,103,36,16,0
20620,16,103,36,16,22,77,22,0
20621,52,16,45,130,45,45,16,0
20622,130,103,73,16,103,36,16,0
20623,16,103,36,16,22,77,22,0
20624,136,16,36,45,130,45,36,0
20625,44,136,136,16,80,36,103,0
20626,45,136,103,136,103,52,136,0
20627,44,136,136,16,80,36,103,0
20628,52,89,89,83,89,143,83,0
20629,16,52,16,73,73,52,72,0
20630,16,73,73,52,72,16,77,0
20631,16,2,29,2,58,2,29,0
20632,29,2,58,2,29,2,77,0
20633,29,2,77,142,77,82,112,0
20634,77,142,77,82,112,82,77,0
20635,77,82,112,82,77,82,77,0
20636,112,44,82,112,44,29,112,0
20637,82,112,44,29,112,82,77,0
20638,29,112,82,77,119,77,82,0
20639,119,77,82,82,77,119,142,0
20640,117,141,117,78,140,140,140,0
20641,78,140,140,140,82,77,16,0
20642,148,140,48,83,140,48,51,0
20643,48,83,140,48,51,52,77,0
20644,78,34,78,34,140,34,78,0
20645,78,34,140,34,78,82,77,0
20646,45,103,16,52,45,22,22,0
20647,103,16,52,45,22,22,22,0
20648,45,22,22,22,77,77,82,0
20649,22,22,77,77,82,82,77,0
20650,22,16,22,22,16,72,16,0
20651,16,22,22,16,72,16,22,0
20652,22,22,16,72,16,22,77,0
20653,22,16,72,16,22,77,77,0
20654,16,72,16,22,77,77,77,0
20655,52,45,45,103,45,52,16,0
20656,45,103,45,52,16,22,77,0
20657,103,45,52,16,22,77,82,0
20658,22,22,16,16,16,52,16,0
20659,128,21,36,130,136,6,103,0
20660,16,52,22,16,52,22,16,0
20661,16,52,22,16,52,77,22,0
20662,16,52,77,22,16,77,22,0
20663,22,16,77,22,16,77,22,0
20664,22,16,77,22,16,77,22,0
20665,16,52,22,16,52,22,16,0
20666,16,52,22,16,52,77,22,0
20667,16,52,77,22,16,77,22,0
20668,22,16,77,22,16,77,22,0
20669,22,16,77,22,16,77,22,0
20670,77,22,16,77,22,16,82,0
20671,77,22,16,82,82,77,22,0
20672,82,82,77,22,82,77,22,0
20673,22,82,77,22,82,77,22,0
20674,22,82,77,22,82,77,22,0
20675,22,82,77,22,82,77,22,0
20676,22,82,77,22,82,77,22,0
20677,22,82,77,22,82,77,22,0
20678,25,25,25,25,25,25,25,1
20679,25,25,25,25,25,134,72,1
20680,25,25,134,72,6,134,72,1
20681,72,6,134,72,6,134,72,1
20682,72,6,134,72,6,134,72,1
20683,72,6,134,72,6,134,72,1
20684,72,6,134,72,6,134,72,1
20685,72,6,134,72,6,134,72,1
20686,72,6,134,72,6,134,72,1
20687,72,6,134,72,6,134,72,1
20688,72,6,134,72,6,134,72,1
20689,72,6,134,72,6,134,72,1
20690,72,6,134,72,6,134,72,1
20691,72,6,134,72,6,134,72,1
20692,72,6,134,72,6,134,72,1
20693,72,6,134,72,6,134,72,1
20694,72,6,134,72,6,134,72,1
20695,72,6,134,72,6,134,72,1
20696,72,6,134,72,6,134,72,1
20697,72,6,134,72,6,134,72,1
20698,72,6,134,72,6,134,72,1
20699,72,6,134,72,6,134,72,1
20700,72,6,134,72,6,134,72,1
20701,72,6,134,72,6,134,72,1
20702,72,6,134,72,6,134,72,1
20703,72,6,134,72,6,134,72,1
20704,72,6,134,72,6,134,72,1
20705,72,6,134,72,6,134,72,1
20706,72,6,134,72,6,134,72,1
20707,72,6,134,72,6,134,72,1
20708,72,6,134,72,6,134,72,1
20709,72,6,134,72,6,134,72,1
20710,25,25,25,25,25,25,25,0
20711,25,25,25,25,25,5,77,0
20712,25,25,25,5,77,45,77,0
20713,25,25,5,77,45,77,136,0
20714,25,5,77,45,77,136,77,1
20715,45,77,136,77,77,134,72,1
20716,77,77,134,72,6,134,72,1
20717,72,6,134,72,6,134,72,1
20718,72,6,134,72,6,134,72,1
20719,72,6,134,72,6,134,72,1
20720,72,6,134,72,6,134,72,1
20721,72,6,134,72,6,134,72,1
20722,72,6,134,72,6,134,72,1
20723,72,6,134,72,6,134,72,1
20724,72,6,134,72,6,134,72,1
20725,72,6,134,72,6,134,72,1
20726,72,6,134,72,6,134,72,1
20727,72,6,134,72,6,134,72,1
20728,72,6,134,72,6,134,72,1
20729,72,6,134,72,6,134,72,1
20730,72,6,134,72,6,134,72,1
20731,72,6,134,72,6,134,72,1
20732,72,6,134,72,6,134,72,1
20733,72,6,134,72,6,134,72,1
20734,72,6,134,72,6,134,72,1
20735,72,6,134,72,6,134,72,1
20736,72,6,134,72,6,134,72,1
20737,72,6,134,72,6,134,72,1
20738,72,6,134,72,6,134,72,1
20739,72,6,134,72,6,134,72,1
20740,72,6,134,72,6,134,72,1
20741,72,6,134,72,6,134,72,1
20742,72,6,134,72,6,134,72,1
20743,72,6,134,72,6,134,72,1
20744,72,6,134,72,6,134,72,1
20745,72,6,134,72,6,134,72,1
20746,72,130,6,72,130,6,72,1
20747,72,130,6,72,130,134,72,1
20748,72,130,134,72,6,134,72,1
20749,72,6,134,72,6,134,72,1
20750,72,6,134,72,6,134,72,1
20751,72,6,134,72,6,134,72,1
20752,72,6,134,72,6,134,72,1
20753,72,6,134,72,6,134,72,1
20754,72,6,134,72,6,134,72,1
20755,72,6,134,72,6,134,72,1
20756,72,6,134,72,6,134,72,1
20757,72,6,134,72,6,134,72,1
20758,72,6,134,72,6,134,72,1
20759,72,6,134,72,6,134,72,1
20760,72,6,134,72,6,134,72,1
20761,72,6,134,72,6,134,72,1
20762,72,6,134,72,6,134,72,1
20763,72,6,134,72,6,134,72,1
20764,72,6,134,72,6,134,72,1
20765,72,6,134,72,6,134,72,1
20766,72,6,134,72,6,134,72,1
20767,72,6,134,72,6,134,72,1
20768,72,6,134,72,6,134,72,1
20769,72,6,134,72,6,134,72,1
20770,72,6,134,72,6,134,72,1
20771,72,6,134,72,6,134,72,1
20772,72,6,134,72,6,134,72,1
20773,72,6,134,72,6,134,72,1
20774,72,6,134,72,6,134,72,1
20775,72,6,134,72,6,134,72,1
20776,72,6,134,72,6,134,72,1
20777,72,6,134,72,6,134,72,1
20778,19,59,51,2,80,16,142,0
20779,77,119,122,19,96,19,122,0
20780,79,135,108,126,83,39,103,0
20781,47,56,78,34,140,148,2,0
20782,103,89,22,22,2,82,82,0
20783,116,116,148,119,44,119,82,0
20784,48,48,140,59,89,51,52,0
20785,140,59,89,51,52,16,77,0
20786,77,16,2,16,2,51,2,0
20787,2,16,2,51,2,29,77,0
20788,2,29,77,142,77,142,82,0
20789,77,142,82,82,77,29,2,0
20790,118,83,99,89,103,52,16,0
20791,22,16,2,51,59,51,5,1
20792,2,51,59,51,5,39,134,1
20793,148,51,107,2,16,2,22,0
20794,19,59,51,2,80,16,142,0
20795,77,119,122,19,96,19,122,0
20796,79,135,108,126,83,39,103,0
20797,47,56,78,34,140,148,2,0
20798,103,89,22,22,2,82,82,0
20799,116,116,148,119,44,119,82,0
20800,48,48,140,59,89,51,52,0
20801,140,59,89,51,52,16,77,0
20802,77,16,2,16,2,51,2,0
20803,2,16,2,51,2,29,77,0
20804,2,29,77,142,77,142,82,0
20805,77,142,82,82,77,29,2,0
20806,118,83,99,89,103,52,16,0
20807,22,16,2,51,59,51,5,1
20808,2,51,59,51,5,39,134,1
20809,148,51,107,2,16,2,22,0
20810,109,52,52,89,103,103,5,0
20811,16,5,109,52,5,103,5,0
20812,16,5,109,52,80,89,5,0
20813,16,5,109,52,5,103,5,0
20814,127,147,34,127,9,62,22,0
20815,34,127,9,62,22,16,77,0
20816,68,28,15,68,91,68,15,1
20817,15,28,134,28,67,68,67,1
20818,68,67,28,134,32,97,115,2
20819,14,133,73,5,93,129,64,0
20820,73,5,93,129,64,44,77,0
20821,93,129,64,44,77,44,77,0
20822,64,44,77,44,77,44,77,0
20823,86,122,96,2,2,96,82,0
20824,116,119,23,119,124,124,119,1
20825,23,119,124,124,119,124,134,1
20826,73,66,73,66,42,108,16,0
20827,103,136,130,136,103,130,103,0
20828,136,52,22,82,22,52,103,0
20829,22,82,22,52,103,52,77,0
20830,136,130,36,66,73,16,16,0
20831,36,66,73,16,16,16,77,0
20832,73,16,16,16,77,22,77,0
20833,52,16,22,16,16,16,16,0
20834,22,16,16,16,16,16,77,0
20835,16,16,16,16,77,22,77,0
20836,36,130,136,103,45,52,16,0
20837,136,103,45,52,16,22,77,0
20838,77,82,77,22,16,52,16,0
20839,77,22,16,52,16,22,77,0
20840,16,22,77,82,77,22,16,0
20841,77,82,77,22,16,22,77,0
20842,77,82,77,22,16,52,16,0
20843,16,52,16,22,77,22,16,0
20844,16,22,77,22,16,22,77,0
20845,77,22,16,22,77,82,77,0
20846,83,83,83,51,98,102,116,0
20847,83,83,83,51,98,102,116,0
20848,52,39,39,39,52,140,107,0
20849,39,39,52,140,107,2,77,0
20850,52,39,39,39,52,140,107,0
20851,39,39,52,140,107,2,77,0
20852,16,16,16,44,28,32,44,0
20853,44,28,32,44,115,77,115,0
20854,16,16,16,44,28,32,44,0
20855,44,28,32,44,115,77,115,0
20856,83,39,103,39,103,16,73,0
20857,39,103,16,73,73,77,22,0
20858,73,77,22,16,77,22,16,0
20859,34,148,107,148,107,16,107,0
20860,107,148,107,16,107,16,77,0
20861,139,65,139,65,56,65,56,0
20862,56,105,77,16,51,22,72,0
20863,72,51,77,16,51,22,72,0
20864,72,51,77,16,51,22,72,0
20865,77,16,51,22,72,51,77,0
20866,124,124,124,124,124,124,54,1
20867,124,124,124,124,54,142,134,0
20868,124,124,54,142,134,142,77,0
20869,119,77,16,59,16,109,110,0
20870,16,2,59,51,59,2,16,0
20871,19,148,140,140,54,54,142,0
20872,54,54,142,142,77,142,44,0
20873,142,142,77,142,44,142,77,0
20874,44,142,77,54,77,142,44,0
20875,77,54,77,142,44,142,77,0
20876,44,142,77,54,77,142,44,0
20877,77,142,44,142,77,142,44,0
20878,44,142,77,142,44,142,77,0
20879,44,142,77,54,77,142,44,0
20880,77,54,77,142,44,142,77,0
20881,44,54,146,146,146,146,54,1
20882,146,146,146,146,54,142,134,0
20883,146,146,54,142,134,142,77,0
20884,48,140,19,51,59,2,16,0
20885,34,148,107,16,82,137,44,0
20886,137,44,82,77,29,119,2,0
20887,119,2,82,77,80,119,2,0
20888,2,82,77,80,119,2,107,0
20889,82,77,80,119,2,107,77,0
20890,52,103,143,144,143,103,52,0
20891,144,143,103,52,82,77,80,0
20892,103,52,82,77,80,82,77,0
20893,83,39,103,39,103,16,73,0
20894,39,103,16,73,73,77,22,0
20895,73,77,22,16,77,22,16,0
20896,34,148,107,148,107,16,107,0
20897,107,148,107,16,107,16,77,0
20898,139,65,139,65,56,65,56,0
20899,56,105,77,16,51,22,72,0
20900,72,51,77,16,51,22,72,0
20901,72,51,77,16,51,22,72,0
20902,77,16,51,22,72,51,77,0
20903,103,45,45,52,103,21,136,0
20904,80,52,110,52,80,52,107,0
20905,80,52,107,72,77,72,107,0
20906,77,72,107,72,77,72,107,0
20907,77,72,107,72,77,72,107,0
20908,80,52,110,52,80,52,107,0
20909,80,52,107,72,77,72,107,0
20910,77,72,107,72,77,72,107,0
20911,77,72,107,72,77,72,107,0
20912,80,52,110,52,80,52,107,0
20913,80,52,107,72,77,72,107,0
20914,77,72,107,72,77,72,107,0
20915,77,72,107,72,77,72,107,0
20916,80,52,110,52,80,52,107,0
20917,80,52,107,72,77,72,107,0
20918,77,72,107,72,77,72,107,0
20919,77,72,107,72,77,72,107,0
20920,80,82,80,2,80,82,80,0
20921,80,2,80,82,80,23,77,0
20922,80,82,80,23,77,142,77,0
20923,80,23,77,142,77,23,77,0
20924,77,142,77,23,77,142,77,0
20925,77,23,77,142,77,23,77,0
20926,77,142,77,23,77,142,77,0
20927,77,23,77,142,77,23,77,0
20928,80,52,110,52,80,52,107,0
20929,80,52,107,72,77,72,107,0
20930,77,72,107,72,77,72,107,0
20931,77,72,107,72,77,72,107,0
20932,80,82,80,2,80,82,80,0
20933,80,2,80,82,80,23,77,0
20934,80,82,80,23,77,142,77,0
20935,80,23,77,142,77,23,77,0
20936,77,142,77,23,77,142,77,0
20937,77,23,77,142,77,23,77,0
20938,77,142,77,23,77,142,77,0
20939,77,23,77,142,77,23,77,0
20940,142,77,23,77,142,77,107,0
20941,142,77,107,72,77,72,107,0
20942,77,72,107,72,77,72,107,0
20943,77,72,107,72,77,72,107,0
20944,52,52,45,52,52,52,80,0
20945,52,45,52,52,52,80,52,0
20946,45,52,52,52,80,52,77,0
20947,52,52,80,52,77,77,77,0
20948,52,80,52,77,77,77,80,0
20949,52,45,130,130,112,90,97,1
20950,45,130,130,112,90,97,112,0
20951,112,90,97,112,134,77,23,0
20952,23,29,77,107,112,90,97,1
20953,29,77,107,112,90,97,112,0
20954,112,90,97,112,134,77,23,0
20955,23,29,77,107,112,90,97,1
20956,29,77,107,112,90,97,112,0
20957,112,90,97,112,134,77,23,0
20958,23,29,77,107,112,90,97,1
20959,29,77,107,112,90,97,112,0
20960,112,90,97,112,134,77,23,0
20961,52,45,130,130,112,90,97,1
20962,45,130,130,112,90,97,112,0
20963,112,90,97,112,134,77,23,0
20964,23,29,77,107,112,90,97,1
20965,29,77,107,112,90,97,112,0
20966,112,90,97,112,134,77,23,0
20967,23,29,77,107,112,90,97,1
20968,29,77,107,112,90,97,112,0
20969,112,90,97,112,134,77,23,0
20970,23,29,77,107,112,90,97,1
20971,29,77,107,112,90,97,112,0
20972,112,90,97,112,134,77,23,0
20973,56,56,56,65,34,148,107,0
20974,56,56,56,65,34,148,107,0
20975,45,39,45,72,72,72,72,0
20976,126,53,53,39,99,21,21,0
20977,130,136,45,103,52,16,16,0
20978,136,45,103,52,16,16,22,0
20979,45,103,52,16,16,22,77,0
20980,77,77,116,148,140,107,51,0
20981,140,78,140,148,148,148,148,0
20982,148,148,148,22,77,82,112,0
20983,22,16,2,51,148,140,148,0
20984,16,2,51,148,140,148,34,0
20985,34,77,77,16,16,16,22,0
20986,77,77,16,16,16,22,22,0
20987,82,82,16,80,2,148,2,0
20988,80,2,148,2,16,77,2,0
20989,2,16,77,2,16,77,2,0
20990,2,16,77,2,16,77,2,0
20991,2,16,77,2,16,77,2,0
20992,2,16,77,2,16,77,2,0
20993,2,16,77,2,16,77,2,0
20994,2,16,77,2,16,77,2,0
20995,2,16,77,2,16,77,2,0
20996,2,16,77,2,16,77,2,0
20997,2,16,77,2,16,77,2,0
20998,77,2,16,77,2,16,77,0
20999,16,77,2,16,77,119,77,0
21000,2,16,77,119,77,119,77,0
21001,77,119,77,119,77,119,77,0
21002,77,119,77,119,77,119,77,0
21003,77,119,77,119,77,119,77,0
21004,51,16,80,22,16,80,22,0
21005,22,16,80,22,22,77,137,0
21006,44,112,142,44,112,146,119,1
21007,51,2,16,51,2,16,2,0
21008,51,2,16,2,16,77,2,0
21009,2,16,77,2,16,77,2,0
21010,2,16,77,2,16,77,2,0
21011,51,107,59,2,23,16,80,0
21012,80,80,52,45,6,45,6,0
21013,52,45,52,45,52,45,52,0
21014,39,89,72,72,80,52,72,0
21015,72,72,80,52,72,142,77,0
21016,72,80,52,72,142,77,80,0
21017,82,73,82,137,80,16,80,0
21018,82,137,80,16,80,22,77,0
21019,82,73,82,137,80,16,80,0
21020,82,137,80,16,80,22,77,0
21021,93,132,140,48,83,126,16,0
21022,48,83,126,16,22,77,44,0
21023,44,82,77,22,36,143,16,0
21024,22,36,143,16,22,77,44,0
21025,82,77,22,36,143,36,143,0
21026,143,36,143,82,77,22,16,0
21027,82,77,22,16,22,77,44,0
21028,77,44,82,77,22,36,143,0
21029,22,36,143,82,77,22,16,0
21030,82,77,22,16,22,77,44,0
21031,44,82,77,22,36,143,16,0
21032,22,36,143,16,22,77,44,0
21033,16,22,77,44,82,77,22,0
21034,77,44,82,77,22,82,77,0
21035,22,82,77,22,77,16,22,0
21036,129,129,129,129,129,129,16,0
21037,129,129,129,16,22,77,44,0
21038,44,82,77,22,36,41,36,0
21039,16,22,22,16,22,22,16,0
21040,16,22,22,16,22,77,44,0
21041,99,21,99,89,36,41,36,0
21042,83,110,110,110,110,110,16,0
21043,110,110,110,16,22,77,44,0
21044,63,63,63,36,130,36,16,1
21045,36,130,36,16,22,134,44,0
21046,63,63,63,63,16,44,124,0
21047,16,44,124,82,77,22,16,0
21048,82,77,22,16,22,77,44,0
21049,82,77,22,16,16,44,124,0
21050,16,44,124,82,77,22,16,0
21051,82,77,22,16,22,77,44,0
21052,16,80,16,45,66,52,16,0
21053,52,16,80,77,80,52,21,0
21054,16,80,16,45,66,52,16,0
21055,52,16,80,77,80,52,21,0
21056,16,80,16,45,66,52,16,0
21057,52,16,80,77,80,52,21,0
21058,77,16,45,16,16,80,136,0
21059,45,130,45,112,80,52,80,0
21060,52,80,80,77,82,52,136,0
21061,136,52,136,52,136,52,45,0
21062,136,52,45,82,77,82,16,0
21063,82,77,82,16,82,77,80,0
21064,80,16,77,112,82,16,80,0
21065,80,136,77,52,130,52,112,0
21066,16,80,16,45,66,52,16,0
21067,52,16,80,77,80,52,21,0
21068,16,80,16,45,66,52,16,0
21069,52,16,80,77,80,52,21,0
21070,77,16,45,16,16,80,136,0
21071,45,130,45,112,80,52,80,0
